"id","user_hash","time","old_status","old_is_on_mobile","old_activity","new_status","new_is_on_mobile","new_activity"
21260,Mantis,2025-11-19 20:22:58.987 +0100,idle,false,,online,false,
21259,Mantis,2025-11-19 20:22:45.949 +0100,offline,false,,idle,false,
21258,Heron,2025-11-19 20:22:39.393 +0100,online,false,,online,false,VALORANT
21257,Salmon,2025-11-19 20:19:30.956 +0100,online,false,Europa Universalis V,idle,false,Europa Universalis V
21256,Heron,2025-11-19 20:17:48.786 +0100,online,false,VALORANT,online,false,
21255,Crocodile,-2025-11-19 20:17:25.422 +0100,idle,false,Minecraft,online,false,Minecraft
21254,Greyhound,2025-11-19 20:15:23.344 +0100,idle,false,,online,false,
21253,Goat,2025-11-19 20:09:26.998 +0100,idle,false,,online,false,
21252,Salmon,2025-11-19 20:09:13.133 +0100,online,false,,online,false,Europa Universalis V
21251,Salmon,2025-11-19 20:09:02.979 +0100,offline,false,,online,false,
21250,Coyote,2025-11-19 20:08:31.146 +0100,online,false,Strawberry Tasty!,online,false,Strawberry Tasty!
21249,Coyote,2025-11-19 20:04:54.518 +0100,online,false,Strawberry Tasty!,online,false,Strawberry Tasty!
21248,Goat,2025-11-19 20:04:16.754 +0100,online,false,,idle,false,
21247,Coyote,2025-11-19 20:03:34.236 +0100,online,false,Strawberry Tasty!,online,false,Strawberry Tasty!
21246,Penguin,2025-11-19 20:02:14.232 +0100,online,false,Music is what we love. • Betty.bot,online,false,Music is what we love. • Betty.bot
21245,Greyhound,2025-11-19 20:02:02.632 +0100,online,false,,idle,false,
21244,Coyote,2025-11-19 19:59:41.780 +0100,idle,false,Strawberry Tasty!,online,false,Strawberry Tasty!
21243,PrairieDog,2025-11-19 19:57:48.443 +0100,online,false,Hang Status,online,false,Hang Status
21242,Kookaburra,2025-11-19 19:57:47.882 +0100,idle,false,,online,false,
21241,Fish,2025-11-19 19:52:23.747 +0100,offline,false,,online,true,
21240,Pig,2025-11-19 19:50:45.333 +0100,online,true,i hate Geometry,offline,false,
21239,Pig,2025-11-19 19:47:30.948 +0100,online,true,,online,true,i hate Geometry
21238,Pig,2025-11-19 19:47:30.240 +0100,offline,false,,online,true,
21237,Goat,2025-11-19 19:46:41.263 +0100,offline,false,,online,false,
21236,Goat,2025-11-19 19:46:04.475 +0100,online,false,,offline,false,
21235,Crocodile,-2025-11-19 19:46:03.941 +0100,online,false,Minecraft,idle,false,Minecraft
21234,Mantis,2025-11-19 19:46:00.726 +0100,idle,false,,online,false,
21233,Mantis,2025-11-19 19:45:30.695 +0100,online,false,,idle,false,
21232,PrairieDog,2025-11-19 19:45:17.217 +0100,online,false,,online,false,Hang Status
21231,Hippopotamus,2025-11-19 19:44:49.714 +0100,online,false,,online,false,Hang Status
21230,Hippopotamus,2025-11-19 19:44:42.009 +0100,idle,false,,online,false,
21229,Mantis,2025-11-19 19:42:56.968 +0100,online,true,,offline,false,
21228,Hippopotamus,2025-11-19 19:42:45.576 +0100,online,false,,idle,false,
21227,Goat,2025-11-19 19:41:49.521 +0100,offline,false,,online,false,
21226,Greyhound,2025-11-19 19:41:31.620 +0100,idle,false,,online,false,
21225,Mantis,2025-11-19 19:40:56.180 +0100,offline,false,,online,true,
21224,Heron,2025-11-19 19:36:38.940 +0100,online,false,,online,false,VALORANT
21223,Greyhound,2025-11-19 19:35:11.284 +0100,online,false,,idle,false,
21222,Heron,2025-11-19 19:35:08.699 +0100,online,false,VALORANT,online,false,
21221,Crocodile,-2025-11-19 19:34:36.690 +0100,online,false,,online,false,Minecraft
21220,Pheasant,2025-11-19 19:33:02.228 +0100,online,true,,offline,false,
21219,Pheasant,2025-11-19 19:33:00.459 +0100,offline,false,,online,true,
21218,Greyhound,2025-11-19 19:24:30.706 +0100,idle,false,,online,false,
21217,Heron,2025-11-19 19:19:26.743 +0100,online,false,,online,false,VALORANT
21216,Heron,2025-11-19 19:18:01.485 +0100,online,false,Aim Lab,online,false,
21215,Heron,2025-11-19 19:14:06.458 +0100,online,false,,online,false,Aim Lab
21214,Mantis,2025-11-19 19:12:12.826 +0100,online,true,,offline,false,
21213,Mantis,2025-11-19 19:10:19.265 +0100,idle,true,,online,true,
21212,Mantis,2025-11-19 19:10:12.058 +0100,offline,false,,idle,true,
21211,Heron,2025-11-19 19:09:08.291 +0100,idle,false,,online,false,
21210,Heron,2025-11-19 19:08:58.296 +0100,online,false,,idle,false,
21209,Penguin,2025-11-19 19:02:35.368 +0100,online,false,"Play ""Hangman"" on Discord! • https://hangman.discord.dad",online,false,Music is what we love. • Betty.bot
21208,Kudu,2025-11-19 19:01:52.909 +0100,idle,false,is the partytent open on the side?,online,false,is the partytent open on the side?
21207,Greyhound,2025-11-19 19:00:39.476 +0100,online,false,,idle,false,
21206,Heron,2025-11-19 18:58:42.890 +0100,online,false,VALORANT,online,false,
21205,Pig,2025-11-19 18:58:25.512 +0100,online,true,i hate Geometry,offline,false,
21204,Pig,2025-11-19 18:56:24.098 +0100,offline,false,,online,true,i hate Geometry
21203,Greyhound,2025-11-19 18:54:18.547 +0100,idle,false,,offline,false,
21202,Greyhound,2025-11-19 18:52:17.913 +0100,offline,false,,idle,false,
21201,Mantis,2025-11-19 18:46:37.501 +0100,idle,false,,online,false,
21200,Hippopotamus,2025-11-19 18:46:20.450 +0100,idle,false,,online,false,
21199,Hippopotamus,2025-11-19 18:46:18.787 +0100,offline,false,,idle,false,
21198,Mantis,2025-11-19 18:45:47.459 +0100,online,false,,idle,false,
21197,Greyhound,2025-11-19 18:45:28.607 +0100,idle,false,,online,false,
21196,Heron,2025-11-19 18:38:30.524 +0100,online,false,,online,false,VALORANT
21195,Heron,2025-11-19 18:38:00.464 +0100,online,false,VALORANT,online,false,
21194,Greyhound,2025-11-19 18:35:48.138 +0100,online,false,,idle,false,
21193,Crocodile,-2025-11-19 18:35:43.422 +0100,idle,false,,online,false,
21192,Hippopotamus,2025-11-19 18:34:15.407 +0100,idle,false,,offline,false,
21191,PrairieDog,2025-11-19 18:32:05.980 +0100,offline,false,,online,false,
21190,Coyote,2025-11-19 18:31:31.470 +0100,idle,true,Strawberry Tasty!,idle,false,Strawberry Tasty!
21189,Crocodile,-2025-11-19 18:30:53.331 +0100,online,false,,idle,false,
21188,Coyote,2025-11-19 18:28:17.634 +0100,online,true,Strawberry Tasty!,idle,true,Strawberry Tasty!
21187,Coyote,2025-11-19 18:28:05.132 +0100,online,true,Strawberry Tasty!,online,true,Strawberry Tasty!
21186,Coyote,2025-11-19 18:28:03.566 +0100,idle,false,Strawberry Tasty!,online,true,Strawberry Tasty!
21185,Hippopotamus,2025-11-19 18:27:18.843 +0100,online,false,,idle,false,
21184,Mantis,2025-11-19 18:24:36.211 +0100,idle,false,,online,false,
21183,Heron,2025-11-19 18:22:37.578 +0100,online,false,,online,false,VALORANT
21182,Kudu,2025-11-19 18:22:10.831 +0100,online,false,is the partytent open on the side?,idle,false,is the partytent open on the side?
21181,Mantis,2025-11-19 18:21:16.006 +0100,online,false,,idle,false,
21180,Finch,2025-11-19 18:21:14.103 +0100,online,false,,offline,false,
21179,Crocodile,-2025-11-19 18:20:53.262 +0100,idle,false,,online,false,
21178,Octopus,2025-11-19 18:20:00.664 +0100,dnd,false,dood gaan is ook gaan,offline,false,
21177,Pig,2025-11-19 18:19:57.324 +0100,online,true,i hate Geometry,offline,false,
21176,Pig,2025-11-19 18:17:38.565 +0100,offline,false,,online,true,i hate Geometry
21175,Crocodile,-2025-11-19 18:15:03.234 +0100,online,false,,idle,false,
21174,Mantis,2025-11-19 18:14:04.095 +0100,idle,false,,offline,false,
21173,Hippopotamus,2025-11-19 18:12:08.106 +0100,idle,false,,online,false,
21172,Mantis,2025-11-19 18:12:07.035 +0100,online,false,,idle,false,
21171,Kudu,2025-11-19 18:11:40.299 +0100,idle,false,is the partytent open on the side?,online,false,is the partytent open on the side?
21170,Greyhound,2025-11-19 18:09:36.744 +0100,idle,false,,online,false,
21169,Greyhound,2025-11-19 18:08:31.650 +0100,online,false,,offline,false,
21168,Heron,2025-11-19 18:08:25.704 +0100,idle,false,,online,false,
21167,Hippopotamus,2025-11-19 18:07:57.884 +0100,online,false,,idle,false,
21166,Finch,2025-11-19 18:06:42.985 +0100,idle,false,,online,false,
21165,Finch,2025-11-19 18:03:22.778 +0100,online,false,,idle,false,
21164,Penguin,2025-11-19 18:02:19.675 +0100,online,false,"Play ""Hangman"" on Discord! • https://hangman.discord.dad",online,false,"Play ""Hangman"" on Discord! • https://hangman.discord.dad"
21163,Kookaburra,2025-11-19 18:01:21.606 +0100,online,false,,idle,false,
21162,Greyhound,2025-11-19 18:00:56.221 +0100,online,false,,idle,false,
21161,Octopus,2025-11-19 18:00:32.367 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21160,Octopus,2025-11-19 18:00:23.249 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21159,Kudu,2025-11-19 18:00:19.688 +0100,online,false,is the partytent open on the side?,idle,false,is the partytent open on the side?
21158,Octopus,2025-11-19 17:58:54.330 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21157,Octopus,2025-11-19 17:58:50.954 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21156,Octopus,2025-11-19 17:56:41.082 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21155,Octopus,2025-11-19 17:55:32.543 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21154,Octopus,2025-11-19 17:54:21.687 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21153,Octopus,2025-11-19 17:53:01.935 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21152,Pig,2025-11-19 17:52:16.765 +0100,online,true,i hate Geometry,offline,false,
21151,Octopus,2025-11-19 17:52:10.229 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21150,Octopus,2025-11-19 17:52:08.984 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21149,Octopus,2025-11-19 17:51:55.079 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21148,Finch,2025-11-19 17:48:41.875 +0100,idle,false,,online,false,
21147,Mantis,2025-11-19 17:48:34.117 +0100,idle,false,,online,false,
21146,Mantis,2025-11-19 17:47:26.078 +0100,offline,false,,idle,false,
21145,Pig,2025-11-19 17:46:39.970 +0100,offline,false,,online,true,i hate Geometry
21144,Kudu,2025-11-19 17:46:28.987 +0100,idle,false,is the partytent open on the side?,online,false,is the partytent open on the side?
21143,Greyhound,2025-11-19 17:44:15.168 +0100,idle,false,,online,false,
21142,Greyhound,2025-11-19 17:44:05.136 +0100,online,false,,idle,false,
21141,Finch,2025-11-19 17:43:31.540 +0100,online,false,,idle,false,
21140,Kudu,2025-11-19 17:39:38.618 +0100,online,false,is the partytent open on the side?,idle,false,is the partytent open on the side?
21139,Octopus,2025-11-19 17:36:32.446 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21138,Greyhound,2025-11-19 17:30:56.175 +0100,online,false,Spotify,online,false,
21137,Pig,2025-11-19 17:30:44.429 +0100,online,true,i hate Geometry,offline,false,
21136,Greyhound,2025-11-19 17:28:47.707 +0100,online,false,,online,false,Spotify
21135,Pig,2025-11-19 17:28:44.104 +0100,online,true,,online,true,i hate Geometry
21134,Pig,2025-11-19 17:28:43.127 +0100,offline,false,,online,true,
21133,Greyhound,2025-11-19 17:28:42.006 +0100,online,false,Spotify,online,false,
21132,Greyhound,2025-11-19 17:28:39.626 +0100,online,false,,online,false,Spotify
21131,Greyhound,2025-11-19 17:28:26.841 +0100,online,false,Spotify,online,false,
21130,Greyhound,2025-11-19 17:28:23.877 +0100,online,false,Spotify,online,false,Spotify
21129,Octopus,2025-11-19 17:27:21.243 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21128,Greyhound,2025-11-19 17:27:07.317 +0100,online,false,,online,false,Spotify
21127,Greyhound,2025-11-19 17:27:03.648 +0100,online,true,,online,false,
21126,Greyhound,2025-11-19 17:26:46.299 +0100,online,false,Spotify,online,false,
21125,Greyhound,2025-11-19 17:25:46.383 +0100,online,false,,online,false,Spotify
21124,Kudu,2025-11-19 17:25:32.748 +0100,idle,false,is the partytent open on the side?,online,false,is the partytent open on the side?
21123,Greyhound,2025-11-19 17:25:21.467 +0100,online,false,Spotify,online,false,
21122,Finch,2025-11-19 17:24:52.346 +0100,offline,false,,online,false,
21121,Greyhound,2025-11-19 17:24:13.594 +0100,online,false,,online,false,Spotify
21120,Greyhound,2025-11-19 17:22:40.336 +0100,online,false,Spotify,online,false,
21119,Heron,2025-11-19 17:22:13.294 +0100,online,false,,idle,false,
21118,Greyhound,2025-11-19 17:21:38.874 +0100,online,false,,online,false,Spotify
21117,Greyhound,2025-11-19 17:21:26.839 +0100,online,false,Spotify,online,false,
21116,Kudu,2025-11-19 17:21:07.693 +0100,online,false,is the partytent open on the side?,idle,false,is the partytent open on the side?
21115,Greyhound,2025-11-19 17:20:28.732 +0100,online,false,,online,false,Spotify
21114,Greyhound,2025-11-19 17:20:09.874 +0100,online,false,Spotify,online,false,
21113,Greyhound,2025-11-19 17:19:49.445 +0100,online,false,Spotify,online,false,Spotify
21112,Greyhound,2025-11-19 17:19:48.557 +0100,online,false,Spotify,online,false,Spotify
21111,Greyhound,2025-11-19 17:19:31.618 +0100,online,false,Spotify,online,false,Spotify
21110,Greyhound,2025-11-19 17:19:24.554 +0100,online,false,,online,false,Spotify
21109,Greyhound,2025-11-19 17:14:42.784 +0100,online,false,Spotify,online,false,
21108,Greyhound,2025-11-19 17:14:23.253 +0100,online,false,,online,false,Spotify
21107,Greyhound,2025-11-19 17:12:25.148 +0100,online,false,Spotify,online,false,
21106,Greyhound,2025-11-19 17:11:54.575 +0100,online,false,,online,false,Spotify
21105,Greyhound,2025-11-19 17:11:46.930 +0100,online,false,Spotify,online,false,
21104,Greyhound,2025-11-19 17:11:18.132 +0100,online,false,Spotify,online,false,Spotify
21103,Greyhound,2025-11-19 17:11:12.838 +0100,online,false,,online,false,Spotify
21102,Crocodile,-2025-11-19 17:10:43.595 +0100,online,false,Minecraft,online,false,
21101,Greyhound,2025-11-19 17:09:23.180 +0100,online,false,Spotify,online,false,
21100,Octopus,2025-11-19 17:08:39.267 +0100,dnd,false,dood gaan is ook gaan,dnd,false,dood gaan is ook gaan
21099,Greyhound,2025-11-19 17:08:35.609 +0100,online,false,,online,false,Spotify
21098,Kudu,2025-11-19 17:07:56.927 +0100,idle,false,is the partytent open on the side?,online,false,is the partytent open on the side?
21097,Greyhound,2025-11-19 17:06:08.203 +0100,online,false,Spotify,online,false,
21096,Greyhound,2025-11-19 17:05:35.674 +0100,online,false,,online,false,Spotify
21095,Heron,2025-11-19 17:03:30.024 +0100,online,false,Europa Universalis IV,online,false,
21094,Octopus,2025-11-19 17:03:25.077 +0100,dnd,false,,dnd,false,dood gaan is ook gaan
21093,Octopus,2025-11-19 17:03:24.227 +0100,offline,false,,dnd,false,
21092,Greyhound,2025-11-19 17:03:09.756 +0100,online,false,Spotify,online,false,
21091,Greyhound,2025-11-19 17:02:54.117 +0100,online,false,,online,false,Spotify
21090,Penguin,2025-11-19 17:02:23.180 +0100,online,false,,online,false,"Play ""Hangman"" on Discord! • https://hangman.discord.dad"
21089,Penguin,2025-11-19 17:02:00.559 +0100,offline,false,,online,false,
21088,Hippopotamus,2025-11-19 17:01:04.162 +0100,idle,false,,online,false,
21087,Penguin,2025-11-19 17:01:01.588 +0100,online,false,Soaking in the melodies. • Betty.bot,offline,false,
21086,Greyhound,2025-11-19 16:59:16.841 +0100,online,false,Spotify,online,false,
21085,Hippopotamus,2025-11-19 16:58:34.001 +0100,online,false,,idle,false,
21084,Greyhound,2025-11-19 16:58:19.180 +0100,online,false,,online,false,Spotify
21083,Greyhound,2025-11-19 16:58:09.911 +0100,online,false,Spotify,online,false,
21082,Kookaburra,2025-11-19 16:57:16.595 +0100,idle,false,,online,false,
21081,Greyhound,2025-11-19 16:57:14.028 +0100,online,false,,online,false,Spotify
21080,Greyhound,2025-11-19 16:57:01.615 +0100,online,false,Spotify,online,false,
21079,Greyhound,2025-11-19 16:57:00.214 +0100,online,false,,online,false,Spotify
21078,Greyhound,2025-11-19 16:56:59.460 +0100,online,false,Spotify,online,false,
21077,Greyhound,2025-11-19 16:56:47.310 +0100,online,false,,online,false,Spotify
21076,Greyhound,2025-11-19 16:55:26.610 +0100,online,false,Spotify,online,false,
21075,Greyhound,2025-11-19 16:55:22.561 +0100,online,false,Spotify,online,false,Spotify
21074,Greyhound,2025-11-19 16:52:57.289 +0100,online,true,Spotify,online,false,Spotify
21073,Greyhound,2025-11-19 16:51:46.857 +0100,online,true,Spotify,online,true,Spotify
21072,Greyhound,2025-11-19 16:50:57.210 +0100,online,false,Spotify,online,true,Spotify
21071,Greyhound,2025-11-19 16:50:45.291 +0100,online,false,Spotify,online,false,Spotify
21070,Penguin,2025-11-19 16:47:41.751 +0100,online,false,Listening to music. • Betty.bot,online,false,Soaking in the melodies. • Betty.bot
21069,Greyhound,2025-11-19 16:47:12.719 +0100,online,false,,online,false,Spotify
21068,Greyhound,2025-11-19 16:46:24.376 +0100,idle,false,,online,false,
21067,Kudu,2025-11-19 16:45:45.739 +0100,online,false,is the partytent open on the side?,idle,false,is the partytent open on the side?
21066,Greyhound,2025-11-19 16:45:19.167 +0100,offline,false,,idle,false,
21065,Salmon,2025-11-19 16:44:34.209 +0100,online,false,,offline,false,
21064,Hippopotamus,2025-11-19 16:43:13.115 +0100,idle,false,,online,false,
21063,Pig,2025-11-19 16:38:24.941 +0100,online,true,i hate Geometry,offline,false,
21062,Hippopotamus,2025-11-19 16:38:12.872 +0100,online,false,,idle,false,
21061,Crocodile,-2025-11-19 16:36:49.562 +0100,online,true,Minecraft,online,false,Minecraft
21060,Pig,2025-11-19 16:36:24.260 +0100,offline,false,,online,true,i hate Geometry
21059,Crocodile,-2025-11-19 16:34:49.367 +0100,online,false,Minecraft,online,true,Minecraft
21058,PrairieDog,2025-11-19 16:34:00.974 +0100,online,false,,offline,false,
21057,Mantis,2025-11-19 16:28:10.519 +0100,online,true,,online,false,
21056,Pig,2025-11-19 16:27:48.049 +0100,online,false,i hate Geometry,offline,false,
21055,Mantis,2025-11-19 16:26:10.409 +0100,online,false,,online,true,
21054,Pig,2025-11-19 16:22:33.247 +0100,online,false,i hate Geometry,online,false,i hate Geometry
21053,PrairieDog,2025-11-19 16:18:20.574 +0100,offline,false,,online,false,
21052,Mantis,2025-11-19 16:17:18.184 +0100,online,true,,online,false,
21051,Mantis,2025-11-19 16:14:29.741 +0100,online,false,,online,true,
21050,Greyhound,2025-11-19 16:13:02.653 +0100,idle,false,,offline,false,
21049,Greyhound,2025-11-19 16:11:14.494 +0100,online,false,,idle,false,
21048,Hippopotamus,2025-11-19 16:09:21.391 +0100,idle,false,,online,false,
21047,Crocodile,-2025-11-19 16:09:03.136 +0100,online,false,,online,false,Minecraft
21046,Greyhound,2025-11-19 16:08:29.373 +0100,online,false,Spotify,online,false,
21045,Greyhound,2025-11-19 16:07:51.572 +0100,online,false,Spotify,online,false,Spotify
21044,Greyhound,2025-11-19 16:07:40.628 +0100,online,false,Spotify,online,false,Spotify
21043,Greyhound,2025-11-19 16:07:38.614 +0100,online,false,,online,false,Spotify
21042,Greyhound,2025-11-19 16:07:32.572 +0100,online,false,Spotify,online,false,
21041,Greyhound,2025-11-19 16:06:57.302 +0100,online,false,Spotify,online,false,Spotify
21040,Greyhound,2025-11-19 16:06:43.560 +0100,online,false,,online,false,Spotify
21039,Greyhound,2025-11-19 16:06:32.613 +0100,online,false,Spotify,online,false,
21038,Greyhound,2025-11-19 16:06:31.415 +0100,online,false,,online,false,Spotify
21037,Greyhound,2025-11-19 16:05:52.574 +0100,online,false,Spotify,online,false,
21036,Greyhound,2025-11-19 16:05:44.645 +0100,online,false,Spotify,online,false,Spotify
21035,Pheasant,2025-11-19 16:04:47.538 +0100,online,true,,offline,false,
21034,Pheasant,2025-11-19 16:04:37.572 +0100,offline,false,,online,true,
21033,Hippopotamus,2025-11-19 16:03:51.124 +0100,online,false,,idle,false,
21032,Greyhound,2025-11-19 16:02:09.428 +0100,online,false,,online,false,Spotify
21031,Mantis,2025-11-19 15:59:29.234 +0100,online,true,,online,false,
21030,Greyhound,2025-11-19 15:58:53.857 +0100,online,false,Spotify,online,false,
21029,Greyhound,2025-11-19 15:58:47.021 +0100,online,false,Spotify,online,false,Spotify
21028,Mantis,2025-11-19 15:57:28.952 +0100,online,false,,online,true,
21027,Kudu,2025-11-19 15:56:50.854 +0100,idle,false,is the partytent open on the side?,online,false,is the partytent open on the side?
21026,Pig,2025-11-19 15:55:58.526 +0100,online,false,i hate Geometry,online,false,i hate Geometry
21025,Greyhound,2025-11-19 15:55:51.868 +0100,online,false,,online,false,Spotify
21024,Salmon,2025-11-19 15:55:30.045 +0100,idle,false,,online,false,
21023,Greyhound,2025-11-19 15:52:22.549 +0100,online,false,Spotify,online,false,
21022,Mantis,2025-11-19 15:51:11.569 +0100,idle,false,,offline,false,
21021,Greyhound,2025-11-19 15:49:29.695 +0100,online,false,,online,false,Spotify
21020,Pig,2025-11-19 15:48:27.150 +0100,online,false,i hate Geometry,online,false,i hate Geometry
21019,Penguin,2025-11-19 15:47:48.134 +0100,online,false,Dancing to the beat. • Betty.bot,online,false,Listening to music. • Betty.bot
21018,Salmon,2025-11-19 15:47:39.916 +0100,offline,false,,idle,false,
21017,Greyhound,2025-11-19 15:47:35.740 +0100,online,false,Spotify,online,false,
21016,Salmon,2025-11-19 15:46:57.042 +0100,idle,false,,offline,false,
21015,Salmon,2025-11-19 15:44:51.047 +0100,online,false,,idle,false,
21014,Greyhound,2025-11-19 15:44:04.488 +0100,online,false,,online,false,Spotify
21013,Greyhound,2025-11-19 15:44:01.508 +0100,online,false,Spotify,online,false,
21012,Greyhound,2025-11-19 15:43:58.611 +0100,online,false,Spotify,online,false,Spotify
21011,Pheasant,2025-11-19 15:43:08.167 +0100,idle,true,,offline,false,
21010,Pig,2025-11-19 15:41:41.397 +0100,online,false,i hate Geometry,online,false,i hate Geometry
21009,Pheasant,2025-11-19 15:41:24.697 +0100,online,true,,idle,true,
21008,Kookaburra,2025-11-19 15:41:20.314 +0100,idle,true,,idle,false,
21007,Crocodile,-2025-11-19 15:40:51.831 +0100,idle,false,,online,false,
21006,Greyhound,2025-11-19 15:40:30.665 +0100,online,false,,online,false,Spotify
21005,Pheasant,2025-11-19 15:40:28.265 +0100,offline,false,,online,true,
21004,Crocodile,-2025-11-19 15:40:01.821 +0100,online,false,,idle,false,
21003,Kookaburra,2025-11-19 15:39:24.111 +0100,online,true,,idle,true,
21002,Kookaburra,2025-11-19 15:39:20.017 +0100,idle,false,,online,true,
21001,Pheasant,2025-11-19 15:34:22.932 +0100,online,false,,offline,false,
21000,Octopus,2025-11-19 15:32:21.399 +0100,dnd,true,dood gaan is ook gaan,offline,false,
20999,Pheasant,2025-11-19 15:32:08.121 +0100,offline,false,,online,false,
20998,Pheasant,2025-11-19 15:31:04.390 +0100,online,false,,offline,false,
20997,Pheasant,2025-11-19 15:30:51.196 +0100,offline,false,,online,false,
20996,Greyhound,2025-11-19 15:30:23.785 +0100,online,false,Spotify,online,false,
20995,Greyhound,2025-11-19 15:30:21.301 +0100,online,false,,online,false,Spotify
20994,Octopus,2025-11-19 15:30:21.268 +0100,dnd,true,,dnd,true,dood gaan is ook gaan
20993,Octopus,2025-11-19 15:30:20.290 +0100,offline,false,,dnd,true,
20992,Greyhound,2025-11-19 15:30:15.539 +0100,online,false,Spotify,online,false,
20991,Greyhound,2025-11-19 15:30:02.175 +0100,online,false,,online,false,Spotify
20990,Greyhound,2025-11-19 15:29:56.521 +0100,online,false,Spotify,online,false,
20989,Greyhound,2025-11-19 15:29:28.706 +0100,online,false,,online,false,Spotify
20988,Greyhound,2025-11-19 15:29:23.296 +0100,online,false,Spotify,online,false,
20987,Mantis,2025-11-19 15:29:18.666 +0100,online,false,,idle,false,
20986,Greyhound,2025-11-19 15:29:12.216 +0100,online,false,,online,false,Spotify
20985,Greyhound,2025-11-19 15:29:05.216 +0100,online,false,Spotify,online,false,
20984,Greyhound,2025-11-19 15:29:03.010 +0100,online,false,,online,false,Spotify
20983,Greyhound,2025-11-19 15:28:58.034 +0100,online,false,Spotify,online,false,
20982,Greyhound,2025-11-19 15:28:45.196 +0100,online,false,,online,false,Spotify
20981,Kookaburra,2025-11-19 15:28:41.800 +0100,online,false,,idle,false,
20980,Greyhound,2025-11-19 15:28:40.933 +0100,online,false,Spotify,online,false,
20979,Greyhound,2025-11-19 15:28:24.478 +0100,online,false,,online,false,Spotify
20978,Greyhound,2025-11-19 15:28:21.000 +0100,online,false,Spotify,online,false,
20977,Heron,2025-11-19 15:28:04.376 +0100,online,false,,online,false,Europa Universalis IV
20976,Greyhound,2025-11-19 15:27:50.579 +0100,online,false,,online,false,Spotify
20975,Greyhound,2025-11-19 15:27:08.262 +0100,online,false,Spotify,online,false,
20974,Greyhound,2025-11-19 15:26:21.716 +0100,online,false,,online,false,Spotify
20973,Greyhound,2025-11-19 15:25:45.614 +0100,online,false,Spotify,online,false,
20972,Heron,2025-11-19 15:25:24.016 +0100,online,false,Europa Universalis IV,online,false,
20971,Greyhound,2025-11-19 15:24:59.083 +0100,online,false,,online,false,Spotify
20970,Greyhound,2025-11-19 15:24:12.383 +0100,online,false,Spotify,online,false,
20969,Greyhound,2025-11-19 15:24:06.383 +0100,online,false,,online,false,Spotify
20968,Greyhound,2025-11-19 15:24:00.466 +0100,online,false,Spotify,online,false,
20967,Greyhound,2025-11-19 15:23:10.461 +0100,online,false,Spotify,online,false,Spotify
20966,Greyhound,2025-11-19 15:23:09.575 +0100,online,false,Spotify,online,false,Spotify
20965,Greyhound,2025-11-19 15:22:20.636 +0100,online,false,,online,false,Spotify
20964,Heron,2025-11-19 15:22:03.310 +0100,online,false,,online,false,Europa Universalis IV
20963,Salmon,2025-11-19 15:20:22.742 +0100,idle,false,,online,false,
20962,Greyhound,2025-11-19 15:19:45.856 +0100,online,false,Spotify,online,false,
20961,Greyhound,2025-11-19 15:19:11.937 +0100,online,false,Spotify,online,false,Spotify
20960,Greyhound,2025-11-19 15:19:10.823 +0100,online,false,Spotify,online,false,Spotify
20959,Salmon,2025-11-19 15:19:06.625 +0100,online,false,,idle,false,
20958,Greyhound,2025-11-19 15:18:42.686 +0100,online,false,Spotify,online,false,Spotify
20957,Greyhound,2025-11-19 15:18:41.101 +0100,online,false,Spotify,online,false,Spotify
20956,Greyhound,2025-11-19 15:18:39.233 +0100,online,false,,online,false,Spotify
20955,Pig,2025-11-19 15:18:12.472 +0100,online,false,i hate Geometry,online,false,i hate Geometry
20954,Crocodile,-2025-11-19 15:17:15.334 +0100,online,false,Hang Status,online,false,
20953,Crocodile,-2025-11-19 15:17:14.455 +0100,online,false,Hang Status,online,false,Hang Status
20952,Greyhound,2025-11-19 15:16:00.832 +0100,online,false,Spotify,online,false,
20951,Greyhound,2025-11-19 15:15:11.789 +0100,online,false,Spotify,online,false,Spotify
20950,Greyhound,2025-11-19 15:15:07.100 +0100,online,false,,online,false,Spotify
20949,Heron,2025-11-19 15:13:16.814 +0100,idle,false,,online,false,
20948,Greyhound,2025-11-19 15:12:58.998 +0100,online,false,Spotify,online,false,
20947,Greyhound,2025-11-19 15:12:50.709 +0100,online,false,Spotify,online,false,Spotify
20946,Heron,2025-11-19 15:12:16.744 +0100,online,false,,idle,false,
